Date,2Y,5Y,10Y,30Y
2020-07-01,0.015099342830602247,0.019734424071568474,0.024924229554582053,0.029400402914818193
2020-07-02,0.015071689970368009,0.01985282217922727,0.0245498945999926,0.029874258245776088
2020-07-03,0.015201227677988148,0.019622966120668817,0.02503961799117209,0.02983416929993767
2020-07-06,0.015505833649269753,0.020010449721923205,0.0246105755777839,0.030267405009128383
2020-07-07,0.015459002974325085,0.019814636398839146,0.024478562231774803,0.029709355328550353
2020-07-08,0.015412175582935249,0.019734121019787724,0.024517784404960632,0.029499574070516534
2020-07-09,0.015728018146036728,0.019937500324130143,0.024950166391680465,0.029501409365417897
2020-07-10,0.01588150509186731,0.019629784245021653,0.024519407746326636,0.029517852573235557
2020-07-13,0.01578761021468032,0.019686649228672685,0.024868356871973123,0.02936032965821782
2020-07-14,0.01589612222339751,0.020013434917243292,0.024871426790278997,0.029578327134539447
2020-07-15,0.015803438684835018,0.019611564108602986,0.024576974194964612,0.02920465998425554
2020-07-16,0.01571029273412097,0.019657722573236062,0.024715605237243594,0.029154827164498087
2020-07-17,0.015758685188434176,0.01972269327179817,0.024775323145915636,0.02919693063559725
2020-07-20,0.015376029139502615,0.019918148989742496,0.024595258082767996,0.029376984227517812
2020-07-21,0.015031045573000008,0.019608911312022977,0.024616198708265,0.029626049434848922
2020-07-22,0.014918588067151814,0.019278797158751908,0.024500604629206474,0.029232424702705668
2020-07-23,0.01471602184308493,0.019409282550156132,0.024534659832781847,0.0286954847429482
2020-07-24,0.014778871309603984,0.019483528718464427,0.024733299035138163,0.02914267163061268
2020-07-27,0.014597266494499743,0.019546151931050897,0.025209104079981767,0.029258981534805537
2020-07-28,0.014314805754232683,0.01963276398342514,0.024837759430333714,0.02899701124701074
2020-07-29,0.014607935508016996,0.019462757803030518,0.025477669442730593,0.029539914438443626
2020-07-30,0.014562780247919687,0.019520821227320767,0.024892043102873844,0.029580400560446127
2020-07-31,0.014576285888857272,0.019594089345645438,0.02484650757436317,0.029993154574868466
2020-08-03,0.014291336251614582,0.019415501491138847,0.02502300273630854,0.030016786043362005
2020-08-04,0.014182459706709545,0.019881945118925035,0.02510730029662905,0.0307380478170707
2020-08-05,0.014204644224651519,0.020000403349152984,0.024920490440682872,0.03135241711192582
2020-08-06,0.013974445509167058,0.01970257747485232,0.02485805376557569,0.031265279659958144
2020-08-07,0.014049585112836192,0.01986671587701078,0.024710153485178042,0.03160532949279217
2020-08-10,0.01392945737485243,0.01962304545945395,0.024533344058094778,0.03183121107514697
2020-08-11,0.013871118624893776,0.019819816610389562,0.024788224687201085,0.03231023212028329
2020-08-12,0.013750777302447895,0.02010946550514141,0.024895329332990598,0.03197250890908026
2020-08-13,0.014121232939349684,0.019904294925553484,0.024687456454412404,0.03221262692007971
